condition,item,classe_norc,seuil,n,masse_humaine,masse_predite,cellules_minoritaires,minorites_justes,cellules_predites_minoritaires,rappel_item,perimetre
agents entretien (v3),pornlaw,temoin,0.200000,150,0.106667,0.013333,16,1,2,0.062500,150
agents entretien (v3),fair,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents entretien (v3),helpful,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents entretien (v3),trust,non teste,0.200000,150,0.166667,0.046667,25,0,7,0.000000,150
agents entretien (v3),tax,non teste,0.200000,150,0.033333,0.053333,5,0,8,0.000000,150
agents entretien (v3),vote16,sensible,0.200000,150,0.120000,0.173333,18,16,26,0.888889,150
agents entretien (v3),pres16,temoin,0.200000,150,0.046667,0.033333,7,1,5,0.142857,150
agents entretien (v3),if16who,investiguer,0.200000,150,0.180000,0.100000,27,11,15,0.407407,150
agents entretien (v3),news,investiguer,0.200000,150,0.200000,0.040000,30,3,6,0.100000,150
agents entretien (v3),jew,non teste,0.200000,150,0.293333,0.006667,44,0,1,0.000000,150
agents entretien (v3),relig16*,non teste,0.200000,150,0.193333,0.060000,29,5,9,0.172414,150
agents entretien (v3),jew16*,non teste,0.200000,150,0.266667,0.006667,40,0,1,0.000000,150
agents entretien (v3),attend,sensible,0.200000,150,0.553333,0.406667,83,19,61,0.228916,150
agents entretien (v3),pray,investiguer,0.200000,150,0.460000,0.546667,69,20,82,0.289855,150
agents entretien (v3),postlife,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents entretien (v3),bible,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents entretien (v3),reborn,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
agents entretien (v3),savesoul,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
agents entretien (v3),granborn,non teste,0.200000,150,0.220000,0.113333,33,5,17,0.151515,150
agents entretien (v3),uscitzn*,non teste,0.200000,150,0.013333,0.013333,2,2,2,1.000000,150
agents entretien (v3),fucitzn,non teste,0.200000,150,0.026667,0.013333,4,2,2,0.500000,150
agents entretien (v3),mnthsusa,non teste,0.200000,150,0.013333,0.240000,2,0,36,0.000000,150
agents entretien (v3),income,non teste,0.200000,150,0.526667,0.440000,79,10,66,0.126582,150
agents entretien (v3),othlang,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents entretien (v3),health,temoin,0.200000,150,0.206667,0.193333,31,11,29,0.354839,150
agents entretien (v3),compuse*,temoin,0.200000,150,0.026667,0.006667,4,0,1,0.000000,150
agents entretien (v3),webmob,non teste,0.200000,150,0.040000,0.006667,6,0,1,0.000000,150
agents entretien (v3),xmovie,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents entretien (v3),usewww*,non teste,0.200000,150,0.013333,0.013333,2,0,2,0.000000,150
agents entretien (v3),life,temoin,0.200000,150,0.060000,0.080000,9,4,12,0.444444,150
agents entretien (v3),richwork,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,natspac/y,mixte,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,natenvir/y,temoin,0.200000,150,0.093333,0.100000,14,5,15,0.357143,150
agents enquete,natheal/y,mixte,0.200000,150,0.046667,0.060000,7,4,9,0.571429,150
agents enquete,natcity/y,mixte,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,natdrug/y,temoin,0.200000,150,0.093333,0.073333,14,5,11,0.357143,150
agents enquete,nateduc/y,temoin,0.200000,150,0.060000,0.040000,9,2,6,0.222222,150
agents enquete,natrace/y,sensible,0.200000,150,0.193333,0.220000,29,15,33,0.517241,150
agents enquete,natarms/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,nataid/y,temoin,0.200000,150,0.060000,0.293333,9,6,44,0.666667,150
agents enquete,natfare/y,mixte,0.200000,150,0.066667,0.180000,10,6,27,0.600000,150
agents enquete,natroad,sensible,0.200000,150,0.046667,0.020000,7,1,3,0.142857,150
agents enquete,natsoc,temoin,0.200000,150,0.033333,0.086667,5,2,13,0.400000,150
agents enquete,natmass,temoin,0.200000,150,0.066667,0.060000,10,2,9,0.200000,150
agents enquete,natpark,temoin,0.200000,150,0.073333,0.066667,11,1,10,0.090909,150
agents enquete,natchld,sensible,0.200000,150,0.080000,0.080000,12,6,12,0.500000,150
agents enquete,natsci,temoin,0.200000,150,0.120000,0.086667,18,6,13,0.333333,150
agents enquete,natenrgy,temoin,0.200000,150,0.153333,0.080000,23,8,12,0.347826,150
agents enquete,uswary,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,prayer,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,courts,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,discaffw,non teste,0.200000,150,0.306667,0.026667,46,2,4,0.043478,150
agents enquete,discaffm,non teste,0.200000,150,0.080000,0.100000,12,4,15,0.333333,150
agents enquete,fehire,non teste,0.200000,150,0.406667,0.513333,61,24,77,0.393443,150
agents enquete,fechld,temoin,0.200000,150,0.173333,0.213333,26,12,32,0.461538,150
agents enquete,fepresch,investiguer,0.200000,150,0.053333,0.026667,8,2,4,0.250000,150
agents enquete,fefam,investiguer,0.200000,150,0.086667,0.140000,13,6,21,0.461538,150
agents enquete,fepol,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,mobile16,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,incom16,temoin,0.200000,150,0.226667,0.180000,34,6,27,0.176471,150
agents enquete,dwelown16,non teste,0.200000,150,0.040000,0.020000,6,2,3,0.333333,150
agents enquete,divorced,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,posslq/y,temoin,0.200000,150,0.233333,0.006667,35,0,1,0.000000,150
agents enquete,wrkstat,temoin,0.200000,150,0.593333,0.640000,89,36,96,0.404494,150
agents enquete,evwork,temoin,0.200000,150,0.106667,0.026667,16,2,4,0.125000,150
agents enquete,wrkgovt1,non teste,0.200000,150,0.160000,0.026667,24,2,4,0.083333,150
agents enquete,wrkgovt2,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,partfull,non teste,0.200000,150,0.180000,0.186667,27,19,28,0.703704,150
agents enquete,wksub1,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,wksup1,non teste,0.200000,150,0.180000,0.006667,27,1,1,0.037037,150
agents enquete,conarmy,investiguer,0.200000,150,0.066667,0.026667,10,2,4,0.200000,150
agents enquete,conbus,temoin,0.200000,150,0.153333,0.033333,23,4,5,0.173913,150
agents enquete,conclerg,temoin,0.200000,150,0.120000,0.193333,18,11,29,0.611111,150
agents enquete,coneduc,sensible,0.200000,150,0.173333,0.020000,26,2,3,0.076923,150
agents enquete,confed,temoin,0.200000,150,0.153333,0.066667,23,4,10,0.173913,150
agents enquete,confinan,temoin,0.200000,150,0.140000,0.033333,21,3,5,0.142857,150
agents enquete,conjudge,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,conlabor,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,conlegis,sensible,0.200000,150,0.093333,0.000000,14,0,0,0.000000,150
agents enquete,conmedic,sensible,0.200000,150,0.086667,0.006667,13,1,1,0.076923,150
agents enquete,conpress,temoin,0.200000,150,0.106667,0.000000,16,0,0,0.000000,150
agents enquete,consci,temoin,0.200000,150,0.086667,0.013333,13,2,2,0.153846,150
agents enquete,contv,temoin,0.200000,150,0.066667,0.006667,10,0,1,0.000000,150
agents enquete,joblose,non teste,0.200000,150,0.213333,0.266667,32,9,40,0.281250,150
agents enquete,jobfind,temoin,0.200000,150,0.066667,0.006667,10,0,1,0.000000,150
agents enquete,happy,temoin,0.200000,150,0.180000,0.013333,27,2,2,0.074074,150
agents enquete,hapmar,non teste,0.200000,150,0.346667,0.313333,52,24,47,0.461538,150
agents enquete,satjob,temoin,0.200000,150,0.266667,0.213333,40,7,32,0.175000,150
agents enquete,spdeg*,non teste,0.200000,150,0.413333,0.333333,62,17,50,0.274194,150
agents enquete,spjew,non teste,0.200000,150,0.286667,0.020000,43,3,3,0.069767,150
agents enquete,spfund,non teste,0.200000,150,0.260000,0.186667,39,17,28,0.435897,150
agents enquete,unemp,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,union1,non teste,0.200000,150,0.046667,0.006667,7,0,1,0.000000,150
agents enquete,spkath/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,colath,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,spkrac/y,sensible,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,colrac,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,librac/y,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,spkcom/y,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,colcom/y,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,libcom/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,spkhomo/y,non teste,0.200000,150,0.080000,0.140000,12,7,21,0.583333,150
agents enquete,colhomo,non teste,0.200000,150,0.066667,0.220000,10,9,33,0.900000,150
agents enquete,libhomo/y,non teste,0.200000,150,0.140000,0.160000,21,11,24,0.523810,150
agents enquete,cappun,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,polhitok/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,polabuse/y,sensible,0.200000,150,0.060000,0.026667,9,0,4,0.000000,150
agents enquete,polattak/y,sensible,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,grass,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,gunlaw,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,owngun,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,hunt1,non teste,0.200000,150,0.080000,0.026667,12,2,4,0.166667,150
agents enquete,class,non teste,0.200000,150,0.206667,0.073333,31,6,11,0.193548,150
agents enquete,satfin,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,finalter,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,finrela,temoin,0.200000,150,0.293333,0.180000,44,10,27,0.227273,150
agents enquete,racdif1,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,racdif2,temoin,0.200000,150,0.060000,0.020000,9,1,3,0.111111,150
agents enquete,racdif3,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,racdif4,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,wlthwhts,non teste,0.200000,150,0.166667,0.040000,25,0,6,0.000000,150
agents enquete,wlthblks,non teste,0.200000,150,0.153333,0.806667,23,14,121,0.608696,150
agents enquete,wlthhsps,non teste,0.200000,150,0.146667,0.200000,22,5,30,0.227273,150
agents enquete,racwork,temoin,0.200000,150,0.153333,0.120000,23,4,18,0.173913,150
agents enquete,letin1a,temoin,0.200000,150,0.346667,0.453333,52,12,68,0.230769,150
agents enquete,getahead,non teste,0.200000,150,0.060000,0.013333,9,0,2,0.000000,150
agents enquete,aged,non teste,0.200000,150,0.073333,0.040000,11,1,6,0.090909,150
agents enquete,parsol,temoin,0.200000,150,0.253333,0.073333,38,7,11,0.184211,150
agents enquete,kidssol,non teste,0.200000,150,0.473333,0.066667,71,3,10,0.042254,150
agents enquete,spanking,temoin,0.200000,150,0.173333,0.026667,26,3,4,0.115385,150
agents enquete,divlaw,non teste,0.200000,150,0.153333,0.226667,23,11,34,0.478261,150
agents enquete,sexeduc,temoin,0.200000,150,0.146667,0.226667,22,13,34,0.590909,150
agents enquete,pillok,investiguer,0.200000,150,0.300000,0.353333,45,18,53,0.400000,150
agents enquete,xmarsex,sensible,0.200000,150,0.200000,0.153333,30,6,23,0.200000,150
agents enquete,homosex,temoin,0.200000,150,0.213333,0.073333,32,4,11,0.125000,150
agents enquete,marhomo,temoin,0.200000,150,0.506667,0.580000,76,24,87,0.315789,150
agents enquete,discaff,temoin,0.200000,150,0.100000,0.213333,15,10,32,0.666667,150
agents enquete,abdefect,temoin,0.200000,150,0.180000,0.253333,27,20,38,0.740741,150
agents enquete,abnomore,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,abhlth,temoin,0.200000,150,0.093333,0.146667,14,8,22,0.571429,150
agents enquete,abpoor,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,abrape,investiguer,0.200000,150,0.106667,0.220000,16,14,33,0.875000,150
agents enquete,absingle,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,abany,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,letdie1,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,suicide1,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,suicide2,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,suicide3,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,suicide4,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,pornlaw,temoin,0.200000,150,0.106667,0.020000,16,1,3,0.062500,150
agents enquete,fair,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,helpful,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,trust,non teste,0.200000,150,0.166667,0.340000,25,19,51,0.760000,150
agents enquete,tax,non teste,0.200000,150,0.033333,0.026667,5,0,4,0.000000,150
agents enquete,vote16,sensible,0.200000,150,0.120000,0.013333,18,2,2,0.111111,150
agents enquete,pres16,temoin,0.200000,150,0.046667,0.033333,7,3,5,0.428571,150
agents enquete,if16who,investiguer,0.200000,150,0.180000,0.100000,27,9,15,0.333333,150
agents enquete,news,investiguer,0.200000,150,0.200000,0.093333,30,0,14,0.000000,150
agents enquete,jew,non teste,0.200000,150,0.293333,0.033333,44,3,5,0.068182,150
agents enquete,relig16*,non teste,0.200000,150,0.193333,0.180000,29,4,27,0.137931,150
agents enquete,jew16*,non teste,0.200000,150,0.266667,0.126667,40,15,19,0.375000,150
agents enquete,attend,sensible,0.200000,150,0.553333,0.500000,83,15,75,0.180723,150
agents enquete,pray,investiguer,0.200000,150,0.460000,0.520000,69,19,78,0.275362,150
agents enquete,postlife,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,bible,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,reborn,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,savesoul,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,granborn,non teste,0.200000,150,0.220000,0.166667,33,3,25,0.090909,150
agents enquete,uscitzn*,non teste,0.200000,150,0.013333,0.320000,2,2,48,1.000000,150
agents enquete,fucitzn,non teste,0.200000,150,0.026667,0.300000,4,1,45,0.250000,150
agents enquete,mnthsusa,non teste,0.200000,150,0.013333,0.080000,2,0,12,0.000000,150
agents enquete,income,non teste,0.200000,150,0.526667,0.580000,79,5,87,0.063291,150
agents enquete,othlang,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,health,temoin,0.200000,150,0.206667,0.006667,31,1,1,0.032258,150
agents enquete,compuse*,temoin,0.200000,150,0.026667,0.000000,4,0,0,0.000000,150
agents enquete,webmob,non teste,0.200000,150,0.040000,0.026667,6,0,4,0.000000,150
agents enquete,xmovie,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents enquete,usewww*,non teste,0.200000,150,0.013333,0.020000,2,0,3,0.000000,150
agents enquete,life,temoin,0.200000,150,0.060000,0.166667,9,6,25,0.666667,150
agents enquete,richwork,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),natspac/y,mixte,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),natenvir/y,temoin,0.200000,150,0.093333,0.093333,14,1,14,0.071429,150
agents demographiques (v6),natheal/y,mixte,0.200000,150,0.046667,0.000000,7,0,0,0.000000,150
agents demographiques (v6),natcity/y,mixte,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),natdrug/y,temoin,0.200000,150,0.093333,0.000000,14,0,0,0.000000,150
agents demographiques (v6),nateduc/y,temoin,0.200000,150,0.060000,0.000000,9,0,0,0.000000,150
agents demographiques (v6),natrace/y,sensible,0.200000,150,0.193333,0.020000,29,1,3,0.034483,150
agents demographiques (v6),natarms/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),nataid/y,temoin,0.200000,150,0.060000,0.006667,9,0,1,0.000000,150
agents demographiques (v6),natfare/y,mixte,0.200000,150,0.066667,0.053333,10,0,8,0.000000,150
agents demographiques (v6),natroad,sensible,0.200000,150,0.046667,0.040000,7,0,6,0.000000,150
agents demographiques (v6),natsoc,temoin,0.200000,150,0.033333,0.006667,5,0,1,0.000000,150
agents demographiques (v6),natmass,temoin,0.200000,150,0.066667,0.006667,10,0,1,0.000000,150
agents demographiques (v6),natpark,temoin,0.200000,150,0.073333,0.020000,11,0,3,0.000000,150
agents demographiques (v6),natchld,sensible,0.200000,150,0.080000,0.013333,12,0,2,0.000000,150
agents demographiques (v6),natsci,temoin,0.200000,150,0.120000,0.026667,18,0,4,0.000000,150
agents demographiques (v6),natenrgy,temoin,0.200000,150,0.153333,0.013333,23,1,2,0.043478,150
agents demographiques (v6),uswary,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),prayer,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),courts,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),discaffw,non teste,0.200000,150,0.306667,0.013333,46,0,2,0.000000,150
agents demographiques (v6),discaffm,non teste,0.200000,150,0.080000,0.000000,12,0,0,0.000000,150
agents demographiques (v6),fehire,non teste,0.200000,150,0.406667,0.206667,61,6,31,0.098361,150
agents demographiques (v6),fechld,temoin,0.200000,150,0.173333,0.086667,26,4,13,0.153846,150
agents demographiques (v6),fepresch,investiguer,0.200000,150,0.053333,0.000000,8,0,0,0.000000,150
agents demographiques (v6),fefam,investiguer,0.200000,150,0.086667,0.040000,13,1,6,0.076923,150
agents demographiques (v6),fepol,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),mobile16,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),incom16,temoin,0.200000,150,0.226667,0.093333,34,2,14,0.058824,150
agents demographiques (v6),dwelown16,non teste,0.200000,150,0.040000,0.000000,6,0,0,0.000000,150
agents demographiques (v6),divorced,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),posslq/y,temoin,0.200000,150,0.233333,0.233333,35,35,35,1.000000,150
agents demographiques (v6),wrkstat,temoin,0.200000,150,0.593333,0.593333,89,16,89,0.179775,150
agents demographiques (v6),evwork,temoin,0.200000,150,0.106667,0.000000,16,0,0,0.000000,150
agents demographiques (v6),wrkgovt1,non teste,0.200000,150,0.160000,0.000000,24,0,0,0.000000,150
agents demographiques (v6),wrkgovt2,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),partfull,non teste,0.200000,150,0.180000,0.246667,27,12,37,0.444444,150
agents demographiques (v6),wksub1,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
agents demographiques (v6),wksup1,non teste,0.200000,150,0.180000,0.033333,27,1,5,0.037037,150
agents demographiques (v6),conarmy,investiguer,0.200000,150,0.066667,0.000000,10,0,0,0.000000,150
agents demographiques (v6),conbus,temoin,0.200000,150,0.153333,0.000000,23,0,0,0.000000,150
agents demographiques (v6),conclerg,temoin,0.200000,150,0.120000,0.113333,18,3,17,0.166667,150
agents demographiques (v6),coneduc,sensible,0.200000,150,0.173333,0.000000,26,0,0,0.000000,150
agents demographiques (v6),confed,temoin,0.200000,150,0.153333,0.000000,23,0,0,0.000000,150
agents demographiques (v6),confinan,temoin,0.200000,150,0.140000,0.000000,21,0,0,0.000000,150
