modele,cle_modele,identite,item,tv_camps_decrit,tv_camps_reel_w1,tv_camps_reel_w2,gap_signe_decrit,gap_signe_reel_w1,gap_signe_reel_w2
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natsci,0.47,0.2291756955881079,0.2663748519256884,0.335,0.1851795671896218,0.20227312126202657
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natenrgy,0.43000000000000005,0.3714859437751004,0.4124266851578979,0.305,0.3195588107826992,0.3517414983675712
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,uswary,0.09999999999999998,0.15279824333304443,0.1768368437779897,,,
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,prayer,0.64,0.36810551558753,0.34819132645690676,0.64,0.36810551558753,0.34819132645690676
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,courts,0.19999999999999996,0.4459420415474849,0.47846060500996795,-0.19999999999999996,0.3348646384097541,0.34816965704544806
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,discaffw,0.24999999999999997,0.3582459333737829,0.3811143855999538,0.15666666666666662,0.23629530110851082,0.2334879084684059
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,discaffm,0.12,0.28265580306838867,0.333362225881945,0.08666666666666667,0.2008850750724721,0.23907620891238812
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,fehire,0.45000000000000007,0.3685316806795528,0.37812400681864144,0.33249999999999996,0.2547781052266621,0.271219771171015
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,fechld,0.32999999999999996,0.16881916153823928,0.2203490219872296,0.24333333333333337,0.12230215827338128,0.15476293663864102
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,fepresch,0.32999999999999996,0.25253532114067784,0.20858253156510947,0.2633333333333334,0.1613576608592644,0.12750281702348976
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,fefam,0.47,0.3687772673427523,0.3496504001617983,0.38,0.2808283493686978,0.27727938131422586
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,fepol,0.30000000000000004,0.3323437635433822,0.3704458120250787,0.3,0.33234376354338224,0.37044581202507876
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,mobile16,0.0,0.08628037329172802,0.09408858455404351,,,
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,incom16,0.19999999999999998,0.11270260899713967,0.0728742307358932,,,
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,dwelown16,0.25999999999999995,0.04864782872497184,0.055842073329288366,,,
