modele,cle_modele,identite,camp,item,famille,n_modalites,tv_decrit_reel,tv_plancher_w1_w2,part_modale_reelle,modalite_modale_reelle,part_decrite_de_cette_modalite,part_modale_decrite,gs_decrit,gs_reel_w1,pos_decrit,pos_reel_w1,derive_agregee,exces_de_variete,deficit_sur_la_modale
Qwen3-4B-Instruct-2507,q4,journaliste,droite,abnomore,avortement (ab*),2,0.34566265060240964,0.02409638554216867,0.6656626506024096,No,0.32,0.68,0.4351999999999999,0.44511177239076805,0.32,0.6656626506024096,-0.15019,-0.009911772390768125,-0.3456626506024096
gpt-oss-20b,oss20,adversaire,centre,spkrac/y,libertes civiles (spk/col/lib),2,0.3453465346534653,0.013201320132013222,0.5346534653465347,Not allowed,0.88,0.88,0.21120000000000005,0.497598274678953,,,,-0.28639827467895296,0.3453465346534653
Qwen3-4B-Instruct-2507,q4,journaliste,centre,relig16*,hors famille,5,0.3453465346534653,0.066006600660066,0.2739273927392739,Catholic,0.35,0.45,0.6612,0.7645655654674379,,,,-0.10336556546743791,0.07607260726072607
gpt-oss-20b,oss20,journaliste,centre,spkrac/y,libertes civiles (spk/col/lib),2,0.3453465346534653,0.013201320132013222,0.5346534653465347,Not allowed,0.88,0.88,0.21120000000000005,0.497598274678953,,,,-0.28639827467895296,0.3453465346534653
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,letin1a,hors famille,5,0.345083932853717,0.05035971223021584,0.4268585131894484,Remain the same as it is,0.15,0.42,0.7101999999999999,0.7275330814485104,0.27,0.4496402877697841,0.124762,-0.017333081448510423,-0.27685851318944843
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,conmedic,confiance dans les institutions (con*),3,0.3447242206235012,0.03117505995203836,0.5947242206235012,A great deal,0.25,0.45,0.645,0.5148341758248078,0.525,0.22541966426858506,-0.16635,0.13016582417519218,-0.34472422062350117
Qwen3-4B-Instruct-2507,q4,adversaire,droite,if16who,hors famille,3,0.3445783132530121,0.003012048192771101,0.8192771084337349,Trump,0.52,0.52,0.5262,0.3120010161126433,,,,0.2141989838873567,-0.2992771084337349
Qwen3-4B-Instruct-2507,q4,journaliste,droite,if16who,hors famille,3,0.3445783132530121,0.003012048192771101,0.8192771084337349,Trump,0.5,0.5,0.5449999999999999,0.3120010161126433,,,,0.23299898388735663,-0.3192771084337349
Qwen3-4B-Instruct-2507,q4,journaliste,centre,trust,hors famille,3,0.34455445544554464,0.04950495049504955,0.5445544554455446,Can't be too careful,0.2,0.45,0.635,0.583864327026762,,,,0.051135672973237956,-0.3445544554455446
Qwen3-4B-Instruct-2507,q4,adversaire,centre,trust,hors famille,3,0.34455445544554464,0.04950495049504955,0.5445544554455446,Can't be too careful,0.2,0.45,0.635,0.583864327026762,,,,0.051135672973237956,-0.3445544554455446
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,trust,hors famille,3,0.34455445544554464,0.04950495049504955,0.5445544554455446,Can't be too careful,0.2,0.42,0.6392,0.583864327026762,,,,0.05533567297323794,-0.3445544554455446
gpt-oss-20b,oss20,adversaire,centre,trust,hors famille,3,0.34455445544554464,0.04950495049504955,0.5445544554455446,Can't be too careful,0.2,0.45,0.635,0.583864327026762,,,,0.051135672973237956,-0.3445544554455446
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,parsol,hors famille,5,0.34445783132530117,0.04819277108433747,0.2921686746987952,About the same,0.15,0.42,0.6970000000000001,0.7805922485121208,,,,-0.08359224851212077,-0.1421686746987952
Qwen3-4B-Instruct-2507,q4,adversaire,droite,usewww*,hors famille,2,0.34397590361445796,0.003012048192771167,0.993975903614458,Yes,0.65,0.65,0.45499999999999996,0.011975613296559384,,,,0.4430243867034406,-0.34397590361445796
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,reborn,hors famille,3,0.34364508393285376,0.004796163069544404,0.4436450839328537,Inapplicable (I am not a Christian),0.1,0.55,0.565,0.6251229232441387,,,,-0.060122923244138704,-0.34364508393285365
Qwen3-4B-Instruct-2507,q4,journaliste,droite,colcom/y,libertes civiles (spk/col/lib),2,0.3434939759036144,0.009036144578313282,0.6234939759036144,Not fired,0.28,0.72,0.4032,0.469498475831035,0.72,0.3765060240963855,-0.185361,-0.06629847583103499,-0.3434939759036144
Qwen3-4B-Instruct-2507,q4,journaliste,centre,fechld,roles de genre (fe*),4,0.3433663366336634,0.0396039603960396,0.4818481848184818,Agree,0.22,0.68,0.48339999999999983,0.6313542245313641,0.15,0.2926292629262926,-0.226869,-0.1479542245313643,-0.2618481848184818
gpt-oss-20b,oss20,journaliste,centre,pray,hors famille,6,0.34336633663366334,0.02310231023102309,0.2805280528052805,Never,0.15,0.3,0.7982,0.8031674454574171,,,,-0.004967445457417119,-0.1305280528052805
Qwen3-4B-Instruct-2507,q4,adversaire,centre,natheal/y,depenses publiques (nat*),3,0.3430693069306931,0.06600660066006604,0.693069306930693,Too little,0.35,0.45,0.635,0.4368199196157241,0.42500000000000004,0.16336633663366334,-0.328422,0.19818008038427593,-0.34306930693069304
gpt-oss-20b,oss20,adversaire,gauche,wlthblks,hors famille,7,0.3424460431654676,0.043165467625899304,0.5299760191846523,5,0.25,0.25,0.83,0.6299420894938725,,,,0.20005791050612742,-0.2799760191846523
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,wlthblks,hors famille,7,0.3424460431654676,0.043165467625899304,0.5299760191846523,5,0.25,0.25,0.83,0.6299420894938725,,,,0.20005791050612742,-0.2799760191846523
gpt-oss-20b,oss20,journaliste,centre,pres16,hors famille,4,0.3417491749174918,0.02970297029702971,0.4191419141914191,Didn't vote for president,0.1,0.55,0.595,0.687252883704212,,,,-0.09225288370421203,-0.31914191419141913
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,kidssol,hors famille,6,0.34170263788968835,0.03357314148681051,0.3717026378896882,I have no children,0.03,0.35,0.7674,0.7641771474906407,,,,0.0032228525093592753,-0.34170263788968824
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,wksup1,hors famille,3,0.34129496402877707,0.03597122302158269,0.448441247002398,No,0.64,0.64,0.48639999999999994,0.6245248405592073,,,,-0.13812484055920737,0.191558752997602
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,wksup1,hors famille,3,0.34129496402877707,0.03597122302158269,0.448441247002398,No,0.64,0.64,0.48639999999999994,0.6245248405592073,,,,-0.13812484055920737,0.191558752997602
Qwen3-4B-Instruct-2507,q4,adversaire,centre,courts,hors famille,3,0.3412541254125413,0.016501650165016507,0.5412541254125413,Not harshly enough,0.2,0.45,0.635,0.5815551852214924,0.42500000000000004,0.7062706270627063,0.153992,0.0534448147785076,-0.34125412541254124
Qwen3-4B-Instruct-2507,q4,journaliste,centre,courts,hors famille,3,0.3412541254125413,0.016501650165016507,0.5412541254125413,Not harshly enough,0.2,0.45,0.635,0.5815551852214924,0.42500000000000004,0.7062706270627063,0.153992,0.0534448147785076,-0.34125412541254124
gpt-oss-20b,oss20,journaliste,centre,courts,hors famille,3,0.3412541254125413,0.016501650165016507,0.5412541254125413,Not harshly enough,0.2,0.45,0.635,0.5815551852214924,0.42500000000000004,0.7062706270627063,0.153992,0.0534448147785076,-0.34125412541254124
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,jobfind,hors famille,4,0.3408872901678658,0.062350119904076726,0.3908872901678657,Inapplicable (I am currently not employed),0.05,0.42,0.6802,0.6994922047973132,,,,-0.019292204797313195,-0.34088729016786573
Qwen3-4B-Instruct-2507,q4,adversaire,centre,colhomo,libertes civiles (spk/col/lib),2,0.3407920792079208,0.009900990099009965,0.9207920792079208,Allowed,0.58,0.58,0.4872000000000001,0.1458680521517497,0.42,0.0792079207920792,-0.43346,0.3413319478482504,-0.3407920792079209
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,unemp,hors famille,2,0.340431654676259,0.03357314148681054,0.539568345323741,No,0.88,0.88,0.21120000000000005,0.4968686920966824,,,,-0.28566869209668233,0.340431654676259
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,incom16,hors famille,5,0.34036144578313254,0.048192771084337394,0.5301204819277109,Average,0.3,0.35,0.74,0.6380280156771665,,,,0.1019719843228335,-0.2301204819277109
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,wksub1,hors famille,3,0.33951807228915665,0.03614457831325299,0.4608433734939759,Yes,0.78,0.78,0.3575999999999999,0.6181049499201625,,,,-0.2605049499201626,0.3191566265060241
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,wksub1,hors famille,3,0.33951807228915665,0.03614457831325299,0.4608433734939759,Yes,0.72,0.72,0.4224,0.6181049499201625,,,,-0.19570494992016252,0.25915662650602406
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,spdeg*,hors famille,6,0.3390361445783132,0.018072289156626505,0.4337349397590361,Inapplicable (I currently do not have a spouse),0.14,0.35,0.7746,0.7300587893743651,,,,0.044541210625634875,-0.2937349397590361
gpt-oss-20b,oss20,journaliste,centre,wksup1,hors famille,3,0.338943894389439,0.009900990099009868,0.4389438943894389,Inapplicable (I am not currently working/employed),0.1,0.55,0.565,0.6232504438562669,,,,-0.05825044385626699,-0.33894389438943895
gpt-oss-20b,oss20,adversaire,centre,wksup1,hors famille,3,0.338943894389439,0.009900990099009868,0.4389438943894389,Inapplicable (I am not currently working/employed),0.1,0.55,0.565,0.6232504438562669,,,,-0.05825044385626699,-0.33894389438943895
gpt-oss-20b,oss20,adversaire,droite,wksup1,hors famille,3,0.33855421686746995,0.04819277108433735,0.3975903614457831,No,0.5,0.5,0.5449999999999999,0.6452133836551024,,,,-0.10021338365510246,0.10240963855421692
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,satjob,hors famille,5,0.3384892086330936,0.023980815347721795,0.3884892086330935,Inapplicable (I am currently not working),0.05,0.38,0.7134,0.7208851623736983,,,,-0.007485162373698229,-0.3384892086330935
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,satjob,hors famille,5,0.3384892086330936,0.023980815347721795,0.3884892086330935,Inapplicable (I am currently not working),0.05,0.4,0.7249999999999999,0.7208851623736983,,,,0.004114837626301604,-0.3384892086330935
gpt-oss-20b,oss20,journaliste,gauche,satjob,hors famille,5,0.3384892086330936,0.023980815347721795,0.3884892086330935,Inapplicable (I am currently not working),0.05,0.45,0.6799999999999999,0.7208851623736983,,,,-0.040885162373698325,-0.3384892086330935
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,satjob,hors famille,5,0.3384892086330936,0.023980815347721795,0.3884892086330935,Inapplicable (I am currently not working),0.05,0.45,0.6799999999999999,0.7208851623736983,,,,-0.040885162373698325,-0.3384892086330935
Qwen3-4B-Instruct-2507,q4,journaliste,centre,confed,confiance dans les institutions (con*),3,0.3377887788778878,0.026402640264026396,0.4818481848184818,Only some,0.4,0.45,0.615,0.5904432027361153,0.35,0.6468646864686468,0.143061,0.02455679726388471,-0.08184818481848177
gpt-oss-20b,oss20,adversaire,centre,reborn,hors famille,3,0.33775577557755776,0.006600660066006597,0.4422442244224422,No,0.78,0.78,0.36719999999999997,0.648215316581163,,,,-0.2810153165811631,0.3377557755775578
gpt-oss-20b,oss20,journaliste,centre,reborn,hors famille,3,0.33775577557755776,0.006600660066006597,0.4422442244224422,No,0.78,0.78,0.36719999999999997,0.648215316581163,,,,-0.2810153165811631,0.3377557755775578
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,mobile16,hors famille,3,0.33752997601918466,0.011990407673860864,0.4124700239808153,Same city,0.75,0.75,0.395,0.6567868007752073,,,,-0.26178680077520733,0.3375299760191847
Qwen3-4B-Instruct-2507,q4,adversaire,droite,news,hors famille,5,0.33734939759036153,0.03915662650602406,0.3825301204819277,Never,0.1,0.3,0.775,0.7523769777906809,,,,0.02262302220931911,-0.2825301204819277
Qwen3-4B-Instruct-2507,q4,journaliste,droite,news,hors famille,5,0.33734939759036153,0.03915662650602406,0.3825301204819277,Never,0.1,0.3,0.775,0.7523769777906809,,,,0.02262302220931911,-0.2825301204819277
gpt-oss-20b,oss20,journaliste,centre,nateduc/y,depenses publiques (nat*),3,0.3364686468646865,0.013201320132013167,0.6864686468646864,Too little,0.35,0.45,0.635,0.46065200579463894,0.42500000000000004,0.18646864686468645,-0.309411,0.17434799420536107,-0.33646864686468647
Qwen3-4B-Instruct-2507,q4,adversaire,centre,nateduc/y,depenses publiques (nat*),3,0.3364686468646865,0.013201320132013167,0.6864686468646864,Too little,0.35,0.45,0.635,0.46065200579463894,0.42500000000000004,0.18646864686468645,-0.309411,0.17434799420536107,-0.33646864686468647
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,aged,hors famille,3,0.33630695443645087,0.011990407673860875,0.6163069544364509,Depends,0.28,0.52,0.6112,0.5104865747689618,,,,0.10071342523103821,-0.33630695443645087
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,aged,hors famille,3,0.3362650602409639,0.07530120481927706,0.5662650602409639,Depends,0.23,0.52,0.6142,0.5617651328204383,,,,0.052434867179561695,-0.3362650602409639
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,discaffm,hors famille,4,0.33626506024096386,0.07228915662650601,0.3825301204819277,Somewhat unlikely,0.15,0.42,0.6722,0.7178472927856003,0.7033333333333334,0.46787148594377503,-0.140368,-0.04564729278560031,-0.2325301204819277
gpt-oss-20b,oss20,adversaire,droite,conclerg,confiance dans les institutions (con*),3,0.3361445783132531,0.006024096385542091,0.4759036144578313,Only some,0.3,0.55,0.585,0.6315321527072144,0.7000000000000001,0.45180722891566255,-0.182034,-0.04653215270721445,-0.17590361445783131
gpt-oss-20b,oss20,journaliste,droite,conclerg,confiance dans les institutions (con*),3,0.3361445783132531,0.006024096385542091,0.4759036144578313,Only some,0.3,0.55,0.585,0.6315321527072144,0.7000000000000001,0.45180722891566255,-0.182034,-0.04653215270721445,-0.17590361445783131
gpt-oss-20b,oss20,journaliste,droite,pillok,hors famille,4,0.33614457831325306,0.02409638554216867,0.3132530120481928,Agree,0.15,0.55,0.6099999999999999,0.733433734939759,0.6666666666666667,0.5572289156626505,-0.129278,-0.12343373493975918,-0.16325301204819279
gpt-oss-20b,oss20,adversaire,droite,pillok,hors famille,4,0.33614457831325306,0.02409638554216867,0.3132530120481928,Agree,0.15,0.55,0.6099999999999999,0.733433734939759,0.6666666666666667,0.5572289156626505,-0.129278,-0.12343373493975918,-0.16325301204819279
gpt-oss-20b,oss20,journaliste,gauche,uswary,hors famille,2,0.3356354916067147,0.011990407673860948,0.5443645083932853,No,0.88,0.88,0.21120000000000005,0.4960635807900442,,,,-0.28486358079004415,0.3356354916067147
gpt-oss-20b,oss20,adversaire,gauche,uswary,hors famille,2,0.3356354916067147,0.011990407673860948,0.5443645083932853,No,0.88,0.88,0.21120000000000005,0.4960635807900442,,,,-0.28486358079004415,0.3356354916067147
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,uswary,hors famille,2,0.3356354916067147,0.011990407673860948,0.5443645083932853,No,0.88,0.88,0.21120000000000005,0.4960635807900442,,,,-0.28486358079004415,0.3356354916067147
gpt-oss-20b,oss20,journaliste,gauche,kidssol,hors famille,6,0.33558752997601926,0.03357314148681051,0.3717026378896882,I have no children,0.06,0.3,0.7776000000000001,0.7641771474906407,,,,0.013422852509359373,-0.3117026378896882
gpt-oss-20b,oss20,adversaire,gauche,joblose,hors famille,5,0.3353477218225419,0.07913669064748197,0.4196642685851319,Inapplicable (I am currently not employed),0.1,0.38,0.7062,0.6475280207488686,,,,0.058671979251131434,-0.31966426858513186
gpt-oss-20b,oss20,adversaire,gauche,divlaw,hors famille,3,0.33525179856115106,0.026378896882493987,0.4676258992805755,Easier,0.35,0.4,0.655,0.5584597070545003,0.525,0.29856115107913667,-0.104563,0.0965402929454997,-0.11762589928057554
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,uswary,hors famille,2,0.33445544554455453,0.02640264026402639,0.5544554455445545,Yes,0.22,0.78,0.34319999999999995,0.4940692089010881,,,,-0.15086920890108813,-0.33445544554455453
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,nateduc/y,depenses publiques (nat*),3,0.3343373493975904,0.009036144578313282,0.5843373493975904,Too little,0.25,0.45,0.645,0.5686057482943823,0.525,0.2906626506024096,-0.309411,0.07639425170561776,-0.3343373493975904
Qwen3-4B-Instruct-2507,q4,journaliste,centre,parsol,hors famille,5,0.3341584158415842,0.07260726072607263,0.3234323432343234,About the same,0.15,0.4,0.6898,0.7637595442712588,,,,-0.07395954427125884,-0.1734323432343234
gpt-oss-20b,oss20,adversaire,droite,racwork,hors famille,7,0.33385542168674703,0.039156626506024056,0.3915662650602409,Inapplicable (I am currently not working),0.1,0.35,0.7872,0.7319640005806359,,,,0.05523599941936408,-0.29156626506024086
gpt-oss-20b,oss20,journaliste,droite,racwork,hors famille,7,0.33385542168674703,0.039156626506024056,0.3915662650602409,Inapplicable (I am currently not working),0.08,0.35,0.7892,0.7319640005806359,,,,0.05723599941936408,-0.3115662650602409
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,fehire,roles de genre (fe*),5,0.33381294964028785,0.028776978417266112,0.407673860911271,Agree,0.25,0.55,0.6199999999999999,0.7051509871239698,0.2,0.303956834532374,-0.081749,-0.08515098712396996,-0.157673860911271
Qwen3-4B-Instruct-2507,q4,journaliste,droite,xmovie,hors famille,2,0.3337349397590362,0.039156626506024056,0.6837349397590361,No,0.35,0.65,0.45499999999999996,0.43248294382348684,,,,0.022517056176513117,-0.3337349397590361
gpt-oss-20b,oss20,adversaire,gauche,spkrac/y,libertes civiles (spk/col/lib),2,0.33369304556354906,0.03357314148681059,0.6163069544364509,Not allowed,0.95,0.95,0.09500000000000008,0.4729453846994347,,,,-0.3779453846994346,0.33369304556354906
gpt-oss-20b,oss20,journaliste,gauche,spkrac/y,libertes civiles (spk/col/lib),2,0.33369304556354906,0.03357314148681059,0.6163069544364509,Not allowed,0.95,0.95,0.09500000000000008,0.4729453846994347,,,,-0.3779453846994346,0.33369304556354906
Qwen3-4B-Instruct-2507,q4,journaliste,droite,abpoor,avortement (ab*),2,0.3336144578313254,0.033132530120481896,0.6536144578313253,No,0.32,0.68,0.4351999999999999,0.452805196690376,0.32,0.6536144578313253,-0.1673,-0.01760519669037608,-0.3336144578313253
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,fechld,roles de genre (fe*),4,0.3327817745803358,0.06474820143884899,0.4700239808153477,Strongly agree,0.78,0.78,0.3665999999999999,0.5827510653347825,0.10666666666666666,0.21103117505995198,-0.226869,-0.21615106533478257,0.30997601918465234
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,fepresch,roles de genre (fe*),4,0.3326506024096385,0.04216867469879516,0.4096385542168674,Disagree,0.18,0.42,0.687,0.6896683118014226,0.6866666666666668,0.43473895582329314,-0.155577,-0.0026683118014225737,-0.2296385542168674
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,fepresch,roles de genre (fe*),4,0.3326506024096385,0.04216867469879516,0.4096385542168674,Disagree,0.18,0.42,0.687,0.6896683118014226,0.6866666666666668,0.43473895582329314,-0.155577,-0.0026683118014225737,-0.2296385542168674
gpt-oss-20b,oss20,adversaire,droite,natrace/y,depenses publiques (nat*),3,0.33253012048192776,0.021084337349397575,0.4969879518072289,Too much,0.3,0.45,0.645,0.5905610393380752,0.425,0.6897590361445782,-0.068916,0.05443896066192477,-0.1969879518072289
